dataset,cancer,gene,group_a,group_b,mean_a,mean_b,log2FC,t_stat,p_value,n_a,n_b
GSE143630,ccRCC,IGLV3-4,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLV3-6,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLV3-7,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLV3-9,ccRCC_StageI,ccRCC_StageII,4.1929,4.4626,0.0899,-0.3221,0.749249,24,20
GSE143630,ccRCC,IGLV4-3,ccRCC_StageI,ccRCC_StageII,0.7622,0.8966,0.2342,-0.3463,0.730937,24,20
GSE143630,ccRCC,IGLV4-60,ccRCC_StageI,ccRCC_StageII,1.7684,1.629,-0.1184,0.2004,0.842152,24,20
GSE143630,ccRCC,IGLV4-69,ccRCC_StageI,ccRCC_StageII,2.735,3.6218,0.4052,-1.0598,0.295625,24,20
GSE143630,ccRCC,IGLV5-37,ccRCC_StageI,ccRCC_StageII,1.3774,1.0493,-0.3925,0.5524,0.583751,24,20
GSE143630,ccRCC,IGLV5-45,ccRCC_StageI,ccRCC_StageII,2.7435,3.328,0.2787,-0.6413,0.524809,24,20
GSE143630,ccRCC,IGLV5-48,ccRCC_StageI,ccRCC_StageII,1.0671,1.7693,0.7295,-0.9842,0.331757,24,20
GSE143630,ccRCC,IGLV5-52,ccRCC_StageI,ccRCC_StageII,7.5219,5.9977,-0.3267,2.5623,0.016776,24,20
GSE143630,ccRCC,IGLV6-57,ccRCC_StageI,ccRCC_StageII,3.9027,5.3022,0.4421,-1.5892,0.119719,24,20
GSE143630,ccRCC,IGLV7-35,ccRCC_StageI,ccRCC_StageII,0.0,0.0792,26.2399,-1.0,0.329877,24,20
GSE143630,ccRCC,IGLV7-43,ccRCC_StageI,ccRCC_StageII,3.7373,3.3948,-0.1387,0.4402,0.662296,24,20
GSE143630,ccRCC,IGLV7-46,ccRCC_StageI,ccRCC_StageII,3.4123,4.1391,0.2786,-0.8212,0.41629,24,20
GSE143630,ccRCC,IGLV8-61,ccRCC_StageI,ccRCC_StageII,4.0423,3.9027,-0.0507,0.1647,0.870088,24,20
GSE143630,ccRCC,IGLV8OR8-1,ccRCC_StageI,ccRCC_StageII,0.1077,0.1161,0.1082,-0.0603,0.952246,24,20
GSE143630,ccRCC,IGLV9-49,ccRCC_StageI,ccRCC_StageII,1.3666,1.2709,-0.1048,0.149,0.882293,24,20
GSE143630,ccRCC,IGLVI-20,ccRCC_StageI,ccRCC_StageII,0.0,0.0792,26.2399,-1.0,0.329877,24,20
GSE143630,ccRCC,IGLVI-38,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVI-42,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVI-56,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVI-63,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVI-68,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVI-70,ccRCC_StageI,ccRCC_StageII,0.2327,0.1292,-0.8484,0.7067,0.483687,24,20
GSE143630,ccRCC,IGLVIV-53,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVIV-59,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVIV-64,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVIV-65,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVIV-66-1,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVIVOR22-1,ccRCC_StageI,ccRCC_StageII,0.2461,0.1161,-1.084,0.6742,0.504026,24,20
GSE143630,ccRCC,IGLVIVOR22-2,ccRCC_StageI,ccRCC_StageII,0.0,0.0792,26.2399,-1.0,0.329877,24,20
GSE143630,ccRCC,IGLVV-58,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVV-66,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVVI-22-1,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGLVVI-25-1,ccRCC_StageI,ccRCC_StageII,0.0417,0.0,-25.3124,1.0,0.327716,24,20
GSE143630,ccRCC,IGLVVII-41-1,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IGSF1,ccRCC_StageI,ccRCC_StageII,5.0652,3.4207,-0.5663,2.0838,0.04527,24,20
GSE143630,ccRCC,IGSF10,ccRCC_StageI,ccRCC_StageII,6.1369,5.816,-0.0775,0.7113,0.48294,24,20
GSE143630,ccRCC,IGSF11,ccRCC_StageI,ccRCC_StageII,4.3718,3.6695,-0.2526,0.9821,0.333131,24,20
GSE143630,ccRCC,IGSF11-AS1,ccRCC_StageI,ccRCC_StageII,0.0,0.0792,26.2399,-1.0,0.329877,24,20
GSE143630,ccRCC,IGSF21,ccRCC_StageI,ccRCC_StageII,5.7953,5.5721,-0.0567,0.3864,0.701342,24,20
GSE143630,ccRCC,IGSF22,ccRCC_StageI,ccRCC_StageII,5.5521,4.9471,-0.1665,1.1037,0.278817,24,20
GSE143630,ccRCC,IGSF23,ccRCC_StageI,ccRCC_StageII,2.7911,2.8527,0.0315,-0.0856,0.932383,24,20
GSE143630,ccRCC,IGSF3,ccRCC_StageI,ccRCC_StageII,8.3104,8.1287,-0.0319,0.4574,0.650002,24,20
GSE143630,ccRCC,IGSF5,ccRCC_StageI,ccRCC_StageII,1.9316,1.8487,-0.0633,0.1556,0.877346,24,20
GSE143630,ccRCC,IGSF6,ccRCC_StageI,ccRCC_StageII,10.1979,10.1114,-0.0123,0.2589,0.797523,24,20
GSE143630,ccRCC,IGSF8,ccRCC_StageI,ccRCC_StageII,7.5799,7.1773,-0.0787,0.6646,0.510219,24,20
GSE143630,ccRCC,IGSF9,ccRCC_StageI,ccRCC_StageII,3.0905,2.4439,-0.3386,1.0664,0.294594,24,20
GSE143630,ccRCC,IGSF9B,ccRCC_StageI,ccRCC_StageII,6.7651,6.9641,0.0418,-0.3611,0.719914,24,20
GSE143630,ccRCC,IHH,ccRCC_StageI,ccRCC_StageII,2.1077,2.3011,0.1267,-0.2629,0.794088,24,20
GSE143630,ccRCC,IK,ccRCC_StageI,ccRCC_StageII,13.164,12.7201,-0.0495,1.607,0.11614,24,20
GSE143630,ccRCC,IKBIP,ccRCC_StageI,ccRCC_StageII,9.5584,9.3605,-0.0302,0.6423,0.525743,24,20
GSE143630,ccRCC,IKBKB,ccRCC_StageI,ccRCC_StageII,11.4068,10.7478,-0.0859,2.5602,0.014405,24,20
GSE143630,ccRCC,IKBKE,ccRCC_StageI,ccRCC_StageII,7.1111,6.8501,-0.054,0.4484,0.656844,24,20
GSE143630,ccRCC,IKBKG,ccRCC_StageI,ccRCC_StageII,3.4266,2.8248,-0.2786,1.0345,0.307285,24,20
GSE143630,ccRCC,IKBKGP1,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IKZF1,ccRCC_StageI,ccRCC_StageII,9.014,8.8494,-0.0266,0.3968,0.693846,24,20
GSE143630,ccRCC,IKZF2,ccRCC_StageI,ccRCC_StageII,8.8648,8.3915,-0.0792,1.4118,0.167057,24,20
GSE143630,ccRCC,IKZF3,ccRCC_StageI,ccRCC_StageII,7.9358,7.8946,-0.0075,0.0808,0.936081,24,20
GSE143630,ccRCC,IKZF4,ccRCC_StageI,ccRCC_StageII,7.4011,7.213,-0.0371,0.403,0.690293,24,20
GSE143630,ccRCC,IKZF5,ccRCC_StageI,ccRCC_StageII,9.9024,9.7172,-0.0272,0.6132,0.544707,24,20
GSE143630,ccRCC,IL10,ccRCC_StageI,ccRCC_StageII,4.2127,3.7066,-0.1847,0.7016,0.488136,24,20
GSE143630,ccRCC,IL10RA,ccRCC_StageI,ccRCC_StageII,12.5293,12.2173,-0.0364,0.7675,0.448846,24,20
GSE143630,ccRCC,IL10RB,ccRCC_StageI,ccRCC_StageII,10.1746,9.8588,-0.0455,1.068,0.292583,24,20
GSE143630,ccRCC,IL10RB-AS1,ccRCC_StageI,ccRCC_StageII,4.2305,2.4745,-0.7737,3.1701,0.003695,24,20
GSE143630,ccRCC,IL11,ccRCC_StageI,ccRCC_StageII,0.3609,0.4574,0.3417,-0.3393,0.736239,24,20
GSE143630,ccRCC,IL11RA,ccRCC_StageI,ccRCC_StageII,8.1647,8.0935,-0.0126,0.1449,0.885625,24,20
GSE143630,ccRCC,IL12A,ccRCC_StageI,ccRCC_StageII,3.5341,3.1796,-0.1525,0.6522,0.518376,24,20
GSE143630,ccRCC,IL12A-AS1,ccRCC_StageI,ccRCC_StageII,0.0,0.0792,26.2399,-1.0,0.329877,24,20
GSE143630,ccRCC,IL12B,ccRCC_StageI,ccRCC_StageII,2.9062,2.8359,-0.0353,0.1018,0.919533,24,20
GSE143630,ccRCC,IL12RB1,ccRCC_StageI,ccRCC_StageII,7.5731,7.4402,-0.0255,0.2173,0.829513,24,20
GSE143630,ccRCC,IL12RB2,ccRCC_StageI,ccRCC_StageII,9.7566,9.9894,0.034,-0.5549,0.582509,24,20
GSE143630,ccRCC,IL13,ccRCC_StageI,ccRCC_StageII,0.8626,0.5553,-0.6353,0.8644,0.392349,24,20
GSE143630,ccRCC,IL13RA1,ccRCC_StageI,ccRCC_StageII,11.8049,11.4193,-0.0479,1.3461,0.189161,24,20
GSE143630,ccRCC,IL13RA2,ccRCC_StageI,ccRCC_StageII,5.6805,3.8657,-0.5553,2.2565,0.032148,24,20
GSE143630,ccRCC,IL15,ccRCC_StageI,ccRCC_StageII,7.9913,7.9987,0.0013,-0.0188,0.985097,24,20
GSE143630,ccRCC,IL15RA,ccRCC_StageI,ccRCC_StageII,8.3581,7.8842,-0.0842,0.8611,0.39713,24,20
GSE143630,ccRCC,IL16,ccRCC_StageI,ccRCC_StageII,9.8178,9.2634,-0.0839,1.5399,0.133931,24,20
GSE143630,ccRCC,IL17A,ccRCC_StageI,ccRCC_StageII,0.3376,0.6737,0.9967,-0.8842,0.383388,24,20
GSE143630,ccRCC,IL17B,ccRCC_StageI,ccRCC_StageII,1.0983,0.8866,-0.3088,0.52,0.605787,24,20
GSE143630,ccRCC,IL17C,ccRCC_StageI,ccRCC_StageII,0.1737,0.2196,0.338,-0.2473,0.80626,24,20
GSE143630,ccRCC,IL17D,ccRCC_StageI,ccRCC_StageII,0.3916,0.1953,-1.0034,0.9221,0.361791,24,20
GSE143630,ccRCC,IL17F,ccRCC_StageI,ccRCC_StageII,0.6476,0.2877,-1.1703,1.0927,0.281436,24,20
GSE143630,ccRCC,IL17RA,ccRCC_StageI,ccRCC_StageII,11.0612,10.5406,-0.0696,1.157,0.254564,24,20
GSE143630,ccRCC,IL17RB,ccRCC_StageI,ccRCC_StageII,9.3097,8.827,-0.0768,1.2199,0.22947,24,20
GSE143630,ccRCC,IL17RC,ccRCC_StageI,ccRCC_StageII,8.3421,8.2569,-0.0148,0.2113,0.833676,24,20
GSE143630,ccRCC,IL17RD,ccRCC_StageI,ccRCC_StageII,8.076,6.8224,-0.2434,2.5046,0.018561,24,20
GSE143630,ccRCC,IL17RE,ccRCC_StageI,ccRCC_StageII,6.0991,5.8522,-0.0596,0.4653,0.644684,24,20
GSE143630,ccRCC,IL17REL,ccRCC_StageI,ccRCC_StageII,1.5539,1.742,0.1648,-0.4088,0.684978,24,20
GSE143630,ccRCC,IL18,ccRCC_StageI,ccRCC_StageII,9.15,9.1097,-0.0064,0.13,0.8974,24,20
GSE143630,ccRCC,IL18BP,ccRCC_StageI,ccRCC_StageII,7.4249,7.5796,0.0297,-0.2203,0.826912,24,20
GSE143630,ccRCC,IL18R1,ccRCC_StageI,ccRCC_StageII,9.6801,9.1456,-0.0819,1.6971,0.100224,24,20
GSE143630,ccRCC,IL18RAP,ccRCC_StageI,ccRCC_StageII,6.7584,6.1023,-0.1473,1.492,0.145499,24,20
GSE143630,ccRCC,IL19,ccRCC_StageI,ccRCC_StageII,0.5407,0.3196,-0.7585,0.7659,0.448063,24,20
GSE143630,ccRCC,IL1A,ccRCC_StageI,ccRCC_StageII,4.5051,4.3306,-0.057,0.2783,0.783229,24,20
GSE143630,ccRCC,IL1B,ccRCC_StageI,ccRCC_StageII,8.7222,8.6595,-0.0104,0.1115,0.911953,24,20
GSE143630,ccRCC,IL1F10,ccRCC_StageI,ccRCC_StageII,0.066,0.0,-25.9768,1.0,0.327716,24,20
GSE143630,ccRCC,IL1R1,ccRCC_StageI,ccRCC_StageII,11.7411,11.579,-0.02,0.4405,0.663068,24,20
GSE143630,ccRCC,IL1R2,ccRCC_StageI,ccRCC_StageII,7.8917,7.9561,0.0117,-0.1141,0.90986,24,20
GSE143630,ccRCC,IL1RAP,ccRCC_StageI,ccRCC_StageII,9.6473,9.2234,-0.0648,1.2533,0.219042,24,20
GSE143630,ccRCC,IL1RAPL1,ccRCC_StageI,ccRCC_StageII,6.2005,4.0826,-0.6029,2.5718,0.014301,24,20
GSE143630,ccRCC,IL1RAPL2,ccRCC_StageI,ccRCC_StageII,4.0046,2.328,-0.7826,2.35,0.023911,24,20
GSE143630,ccRCC,IL1RL1,ccRCC_StageI,ccRCC_StageII,9.2885,7.7697,-0.2576,1.9144,0.064706,24,20
GSE143630,ccRCC,IL1RL2,ccRCC_StageI,ccRCC_StageII,8.5028,8.0013,-0.0877,1.1952,0.240403,24,20
GSE143630,ccRCC,IL1RN,ccRCC_StageI,ccRCC_StageII,5.5658,5.431,-0.0354,0.1827,0.856474,24,20
GSE143630,ccRCC,IL2,ccRCC_StageI,ccRCC_StageII,2.4294,1.5862,-0.615,1.3078,0.2007,24,20
GSE143630,ccRCC,IL20,ccRCC_StageI,ccRCC_StageII,0.6116,0.3962,-0.6261,0.6415,0.524904,24,20
GSE143630,ccRCC,IL20RA,ccRCC_StageI,ccRCC_StageII,1.5981,1.7427,0.1249,-0.2173,0.829262,24,20
GSE143630,ccRCC,IL20RB,ccRCC_StageI,ccRCC_StageII,5.5526,6.3003,0.1822,-1.158,0.256327,24,20
GSE143630,ccRCC,IL20RB-AS1,ccRCC_StageI,ccRCC_StageII,0.2045,0.3357,0.7155,-0.5875,0.560885,24,20
GSE143630,ccRCC,IL21,ccRCC_StageI,ccRCC_StageII,0.4615,0.8026,0.7982,-0.8921,0.379583,24,20
GSE143630,ccRCC,IL21-AS1,ccRCC_StageI,ccRCC_StageII,0.0,0.1292,26.9456,-1.0,0.329877,24,20
GSE143630,ccRCC,IL21R,ccRCC_StageI,ccRCC_StageII,5.8483,5.6364,-0.0532,0.3032,0.763596,24,20
GSE143630,ccRCC,IL21R-AS1,ccRCC_StageI,ccRCC_StageII,0.1494,0.3683,1.302,-0.9254,0.362715,24,20
GSE143630,ccRCC,IL22,ccRCC_StageI,ccRCC_StageII,0.7736,0.2292,-1.7546,1.8826,0.067123,24,20
GSE143630,ccRCC,IL22RA1,ccRCC_StageI,ccRCC_StageII,5.4322,4.783,-0.1836,1.0043,0.323109,24,20
GSE143630,ccRCC,IL22RA2,ccRCC_StageI,ccRCC_StageII,0.8835,0.7328,-0.2699,0.3097,0.758369,24,20
GSE143630,ccRCC,IL23A,ccRCC_StageI,ccRCC_StageII,2.9824,2.999,0.008,-0.032,0.974709,24,20
GSE143630,ccRCC,IL23R,ccRCC_StageI,ccRCC_StageII,4.4111,3.2438,-0.4434,1.746,0.08927,24,20
GSE143630,ccRCC,IL24,ccRCC_StageI,ccRCC_StageII,4.4898,4.1372,-0.118,0.59,0.560705,24,20
GSE143630,ccRCC,IL25,ccRCC_StageI,ccRCC_StageII,0.1077,0.1404,0.3821,-0.2043,0.839519,24,20
GSE143630,ccRCC,IL26,ccRCC_StageI,ccRCC_StageII,2.1156,2.1665,0.0343,-0.0783,0.938096,24,20
GSE143630,ccRCC,IL27,ccRCC_StageI,ccRCC_StageII,0.5351,0.7247,0.4376,-0.5145,0.610222,24,20
GSE143630,ccRCC,IL27RA,ccRCC_StageI,ccRCC_StageII,7.2088,6.6923,-0.1073,0.9358,0.354853,24,20
GSE143630,ccRCC,IL2RA,ccRCC_StageI,ccRCC_StageII,7.5865,7.3961,-0.0367,0.3267,0.746125,24,20
GSE143630,ccRCC,IL2RB,ccRCC_StageI,ccRCC_StageII,7.2174,7.2266,0.0018,-0.014,0.988929,24,20
GSE143630,ccRCC,IL2RG,ccRCC_StageI,ccRCC_StageII,9.2004,8.8397,-0.0577,0.7488,0.459204,24,20
GSE143630,ccRCC,IL3,ccRCC_StageI,ccRCC_StageII,0.8445,0.3746,-1.1729,1.4135,0.16489,24,20
GSE143630,ccRCC,IL31,ccRCC_StageI,ccRCC_StageII,0.7199,0.2085,-1.7877,2.0063,0.05164,24,20
GSE143630,ccRCC,IL31RA,ccRCC_StageI,ccRCC_StageII,5.0077,4.4353,-0.1751,0.8689,0.390576,24,20
GSE143630,ccRCC,IL32,ccRCC_StageI,ccRCC_StageII,10.8185,10.0501,-0.1063,1.6253,0.112226,24,20
GSE143630,ccRCC,IL33,ccRCC_StageI,ccRCC_StageII,8.2802,7.1688,-0.2079,2.2021,0.034786,24,20
GSE143630,ccRCC,IL34,ccRCC_StageI,ccRCC_StageII,4.5796,4.5985,0.006,-0.0332,0.973666,24,20
GSE143630,ccRCC,IL36A,ccRCC_StageI,ccRCC_StageII,0.3231,0.3322,0.0399,-0.0289,0.977185,24,20
GSE143630,ccRCC,IL36B,ccRCC_StageI,ccRCC_StageII,0.3475,0.1161,-1.5817,1.1188,0.270081,24,20
GSE143630,ccRCC,IL36G,ccRCC_StageI,ccRCC_StageII,0.8647,0.4699,-0.8797,1.1467,0.258024,24,20
GSE143630,ccRCC,IL36RN,ccRCC_StageI,ccRCC_StageII,0.2461,0.4831,0.9729,-0.9097,0.37031,24,20
GSE143630,ccRCC,IL37,ccRCC_StageI,ccRCC_StageII,1.2848,0.9397,-0.4513,0.7664,0.44813,24,20
GSE143630,ccRCC,IL3RA,ccRCC_StageI,ccRCC_StageII,10.6067,10.1638,-0.0615,1.3632,0.180894,24,20
GSE143630,ccRCC,IL4,ccRCC_StageI,ccRCC_StageII,1.5436,1.7416,0.1742,-0.3984,0.692739,24,20
GSE143630,ccRCC,IL4I1,ccRCC_StageI,ccRCC_StageII,6.5185,6.2947,-0.0504,0.3322,0.741566,24,20
GSE143630,ccRCC,IL4R,ccRCC_StageI,ccRCC_StageII,11.2532,10.7947,-0.06,1.4372,0.158785,24,20
GSE143630,ccRCC,IL5,ccRCC_StageI,ccRCC_StageII,7.0171,6.6517,-0.0772,0.6684,0.51013,24,20
GSE143630,ccRCC,IL5RA,ccRCC_StageI,ccRCC_StageII,3.4709,2.7848,-0.3178,0.952,0.347339,24,20
GSE143630,ccRCC,IL6,ccRCC_StageI,ccRCC_StageII,6.1218,5.3742,-0.1879,0.896,0.378062,24,20
GSE143630,ccRCC,IL6R,ccRCC_StageI,ccRCC_StageII,9.9155,9.3887,-0.0788,1.7188,0.093131,24,20
GSE143630,ccRCC,IL6RP1,ccRCC_StageI,ccRCC_StageII,0.1077,0.0,-26.6825,1.4072,0.172732,24,20
GSE143630,ccRCC,IL6ST,ccRCC_StageI,ccRCC_StageII,14.2734,13.7388,-0.0551,1.5823,0.124917,24,20
GSE143630,ccRCC,IL6STP1,ccRCC_StageI,ccRCC_StageII,4.0848,3.6905,-0.1465,0.892,0.380778,24,20
GSE143630,ccRCC,IL7,ccRCC_StageI,ccRCC_StageII,7.5563,7.6624,0.0201,-0.2905,0.773716,24,20
GSE143630,ccRCC,IL7R,ccRCC_StageI,ccRCC_StageII,10.7737,10.2697,-0.0691,1.0736,0.290398,24,20
GSE143630,ccRCC,IL9,ccRCC_StageI,ccRCC_StageII,1.4759,1.4518,-0.0237,0.0447,0.964585,24,20
GSE143630,ccRCC,IL9R,ccRCC_StageI,ccRCC_StageII,4.773,4.7761,0.0009,-0.004,0.996853,24,20
GSE143630,ccRCC,IL9RP2,ccRCC_StageI,ccRCC_StageII,0.5316,0.4946,-0.1041,0.1116,0.911688,24,20
GSE143630,ccRCC,IL9RP3,ccRCC_StageI,ccRCC_StageII,2.8605,3.4186,0.2572,-0.8381,0.407973,24,20
GSE143630,ccRCC,ILDR1,ccRCC_StageI,ccRCC_StageII,7.5136,7.4819,-0.0061,0.0711,0.943828,24,20
GSE143630,ccRCC,ILDR2,ccRCC_StageI,ccRCC_StageII,6.7125,6.1561,-0.1248,0.9058,0.370707,24,20
GSE143630,ccRCC,ILF2,ccRCC_StageI,ccRCC_StageII,12.3681,11.803,-0.0675,2.1516,0.03852,24,20
GSE143630,ccRCC,ILF2P1,ccRCC_StageI,ccRCC_StageII,4.4837,4.2347,-0.0824,0.4414,0.661439,24,20
GSE143630,ccRCC,ILF2P2,ccRCC_StageI,ccRCC_StageII,0.2217,0.0792,-1.4845,1.0246,0.31182,24,20
GSE143630,ccRCC,ILF3,ccRCC_StageI,ccRCC_StageII,12.4785,12.1469,-0.0389,1.1758,0.247187,24,20
GSE143630,ccRCC,ILF3-AS1,ccRCC_StageI,ccRCC_StageII,1.5763,1.3572,-0.2159,0.5419,0.591311,24,20
GSE143630,ccRCC,ILK,ccRCC_StageI,ccRCC_StageII,8.3268,9.109,0.1295,-1.6656,0.1063,24,20
GSE143630,ccRCC,ILKAP,ccRCC_StageI,ccRCC_StageII,10.3395,9.8276,-0.0733,1.6461,0.110338,24,20
GSE143630,ccRCC,ILVBL,ccRCC_StageI,ccRCC_StageII,8.8739,8.6055,-0.0443,0.4548,0.651903,24,20
GSE143630,ccRCC,IMMP1L,ccRCC_StageI,ccRCC_StageII,9.2583,9.2515,-0.0011,0.0225,0.982201,24,20
GSE143630,ccRCC,IMMP1LP1,ccRCC_StageI,ccRCC_StageII,7.1735,6.9287,-0.0501,0.5481,0.588221,24,20
GSE143630,ccRCC,IMMP1LP2,ccRCC_StageI,ccRCC_StageII,0.3839,0.2196,-0.8059,0.6637,0.510538,24,20
GSE143630,ccRCC,IMMP1LP3,ccRCC_StageI,ccRCC_StageII,0.2045,0.0,-27.6072,1.709,0.10091,24,20
GSE143630,ccRCC,IMMP2L,ccRCC_StageI,ccRCC_StageII,10.1692,9.8756,-0.0423,0.9949,0.329317,24,20
GSE143630,ccRCC,IMMT,ccRCC_StageI,ccRCC_StageII,11.8381,11.4669,-0.046,1.4472,0.156724,24,20
GSE143630,ccRCC,IMMTP1,ccRCC_StageI,ccRCC_StageII,0.8507,1.1711,0.4611,-0.8275,0.413665,24,20
GSE143630,ccRCC,IMP3,ccRCC_StageI,ccRCC_StageII,8.0235,7.5806,-0.0819,0.9109,0.368901,24,20
GSE143630,ccRCC,IMP3P1,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IMP3P2,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,IMP4,ccRCC_StageI,ccRCC_StageII,8.7972,8.2325,-0.0957,1.0176,0.316066,24,20
GSE143630,ccRCC,IMPA1,ccRCC_StageI,ccRCC_StageII,10.1555,9.8481,-0.0443,0.8274,0.416125,24,20
GSE143630,ccRCC,IMPA1P1,ccRCC_StageI,ccRCC_StageII,0.6487,0.3696,-0.8115,1.164,0.251022,24,20
GSE143630,ccRCC,IMPA2,ccRCC_StageI,ccRCC_StageII,10.3716,9.7436,-0.0901,1.1982,0.238164,24,20
GSE143630,ccRCC,IMPACT,ccRCC_StageI,ccRCC_StageII,10.9932,10.2801,-0.0967,2.0953,0.045299,24,20
GSE143630,ccRCC,IMPAD1,ccRCC_StageI,ccRCC_StageII,10.9769,10.2728,-0.0956,2.5592,0.015006,24,20
GSE143630,ccRCC,IMPDH1,ccRCC_StageI,ccRCC_StageII,9.2109,9.0791,-0.0208,0.2586,0.797422,24,20
GSE143630,ccRCC,IMPDH1P10,ccRCC_StageI,ccRCC_StageII,1.5593,1.9464,0.3199,-0.6781,0.502706,24,20
GSE143630,ccRCC,IMPDH1P11,ccRCC_StageI,ccRCC_StageII,2.9229,2.1313,-0.4557,1.0998,0.27824,24,20
GSE143630,ccRCC,IMPDH1P3,ccRCC_StageI,ccRCC_StageII,0.2705,0.3746,0.4697,-0.3556,0.724786,24,20
GSE143630,ccRCC,IMPDH1P4,ccRCC_StageI,ccRCC_StageII,0.5234,0.1,-2.388,2.0085,0.052407,24,20
GSE143630,ccRCC,IMPDH1P5,ccRCC_StageI,ccRCC_StageII,4.469,3.0127,-0.5689,2.1805,0.035916,24,20
GSE143630,ccRCC,IMPDH1P8,ccRCC_StageI,ccRCC_StageII,1.6928,1.8721,0.1453,-0.3986,0.692303,24,20
GSE143630,ccRCC,IMPDH2,ccRCC_StageI,ccRCC_StageII,11.7473,11.26,-0.0611,1.7723,0.083743,24,20
GSE143630,ccRCC,IMPG1,ccRCC_StageI,ccRCC_StageII,6.9866,6.2376,-0.1636,1.3872,0.17546,24,20
GSE143630,ccRCC,IMPG2,ccRCC_StageI,ccRCC_StageII,8.0252,7.5464,-0.0887,1.5044,0.140946,24,20
GSE143630,ccRCC,INA,ccRCC_StageI,ccRCC_StageII,0.4475,0.1585,-1.4974,1.094,0.280413,24,20
GSE143630,ccRCC,INAFM1,ccRCC_StageI,ccRCC_StageII,2.8091,3.4176,0.2829,-0.8047,0.426437,24,20
GSE143630,ccRCC,INAFM2,ccRCC_StageI,ccRCC_StageII,1.4014,1.3114,-0.0958,0.237,0.813844,24,20
GSE143630,ccRCC,INAVA,ccRCC_StageI,ccRCC_StageII,6.8667,6.2157,-0.1437,0.8501,0.400411,24,20
GSE143630,ccRCC,INCA1,ccRCC_StageI,ccRCC_StageII,7.3104,7.2066,-0.0206,0.3052,0.762426,24,20
GSE143630,ccRCC,INCENP,ccRCC_StageI,ccRCC_StageII,8.746,8.4231,-0.0543,0.7537,0.456042,24,20
GSE143630,ccRCC,INE1,ccRCC_StageI,ccRCC_StageII,4.6538,4.2823,-0.12,0.6627,0.513571,24,20
GSE143630,ccRCC,INE2,ccRCC_StageI,ccRCC_StageII,0.0,0.0,0.0,0.0,1.0,24,20
GSE143630,ccRCC,INF2,ccRCC_StageI,ccRCC_StageII,11.7053,11.3063,-0.05,0.7054,0.484703,24,20
GSE143630,ccRCC,ING1,ccRCC_StageI,ccRCC_StageII,5.5823,5.2573,-0.0865,0.6427,0.523935,24,20
GSE143630,ccRCC,ING2,ccRCC_StageI,ccRCC_StageII,9.1102,8.4441,-0.1095,1.8304,0.078821,24,20
GSE143630,ccRCC,ING3,ccRCC_StageI,ccRCC_StageII,10.8577,10.1948,-0.0909,1.967,0.059288,24,20
GSE143630,ccRCC,ING4,ccRCC_StageI,ccRCC_StageII,9.463,8.5829,-0.1408,3.1164,0.003405,24,20
GSE143630,ccRCC,ING5,ccRCC_StageI,ccRCC_StageII,8.5444,7.6461,-0.1602,2.3535,0.024653,24,20
GSE143630,ccRCC,INGX,ccRCC_StageI,ccRCC_StageII,0.0417,0.05,0.263,-0.128,0.898778,24,20
