legacy_symbol,current_symbol,source
MGC26568,TRAM1L1,alias_symbol
MGC26577,CALR3,alias_symbol
MGC26594,APOBEC4,alias_symbol
MGC26597,PIP5K1P1,alias_symbol
MGC26598,CCER1,alias_symbol
MGC26605,PSMA8,alias_symbol
MGC26610,CAPSL,alias_symbol
MGC2663,ZNF426,alias_symbol
MGC26641,RBMY2FP,alias_symbol
MGC26642,HIPK1,alias_symbol
MGC26647,TEX47,alias_symbol
MGC26651,SYNPR,alias_symbol
MGC26664,KHDRBS2,alias_symbol
MGC2668,URM1,alias_symbol
MGC26684,PIP4P1,alias_symbol
MGC26690,FAM81A,alias_symbol
MGC26694,SLC25A42,alias_symbol
MGC26703,KPNA4,alias_symbol
MGC26706,MOSPD2,alias_symbol
MGC26707,ZNF555,alias_symbol
MGC26710,HORMAD2,alias_symbol
MGC26717,C3ORF38,alias_symbol
MGC26718,ANKRD20A5P,alias_symbol
MGC26719,TMEM270,alias_symbol
MGC26733,VWA3B,alias_symbol
MGC26740,ATRIP,alias_symbol
MGC26744,C4ORF36,alias_symbol
MGC26768,LYZL4,alias_symbol
MGC26778,ENKUR,alias_symbol
MGC26816,WBP2NL,alias_symbol
MGC26818,PRXL2B,alias_symbol
MGC26833,NANP,alias_symbol
MGC26846,GPAM,alias_symbol
MGC26847,SUSD3,alias_symbol
MGC26856,GLIPR1L1,alias_symbol
MGC26885,SPATA2L,alias_symbol
MGC26914,ZNF564,alias_symbol
MGC26949,SLCO6A1,alias_symbol
MGC2695,DHX37,alias_symbol
MGC26954,AK9,alias_symbol
MGC26958,UBQLNL,alias_symbol
MGC26963,SGMS2,alias_symbol
MGC26979,TMEM67,alias_symbol
MGC26988,GARIN3,alias_symbol
MGC26989,AKNAD1,alias_symbol
MGC26996,RNF217,alias_symbol
MGC26999,TENT5D,alias_symbol
MGC27003,FAM47A,alias_symbol
MGC27016,RBM46,alias_symbol
MGC27019,TEKT4,alias_symbol
MGC27027,GIMAP7,alias_symbol
MGC27034,TRMT10A,alias_symbol
MGC27044,DENND1B,alias_symbol
MGC2705,KMT5C,alias_symbol
MGC27076,SENP5,alias_symbol
MGC27085,LRRC34,alias_symbol
MGC27091,CERS3,alias_symbol
MGC27121,FNDC9,alias_symbol
MGC27131,SAP18,alias_symbol
MGC2714,DCUN1D5,alias_symbol
MGC27155,COMMD1,alias_symbol
MGC27169,FAM151A,alias_symbol
MGC27170,EXOC4,alias_symbol
MGC2718,INTS15,alias_symbol
MGC27277,DNAH14,alias_symbol
MGC2731,NABP2,alias_symbol
MGC2734,RBM18,alias_symbol
MGC27348,RPS2P32,alias_symbol
MGC27385,KCTD6,alias_symbol
MGC2742,C1ORF116,alias_symbol
MGC27434,CCDC26,alias_symbol
MGC2744,AARSD1,alias_symbol
MGC2745,MAPKAP1,alias_symbol
MGC27466,ZNF684,alias_symbol
MGC2747,SMIM7,alias_symbol
MGC2749,KXD1,alias_symbol
MGC2776,TSEN2,alias_symbol
MGC2793,STAC3,alias_symbol
MGC2803,TRIR,alias_symbol
MGC2817,FAXC,alias_symbol
MGC2821,C7ORF25,alias_symbol
MGC2832,NEIL2,alias_symbol
MGC2835,DDX54,alias_symbol
MGC2840,ALG8,alias_symbol
MGC2848,BFSP2-AS1,alias_symbol
MGC2865,AKT1S1,alias_symbol
MGC2941,PHF23,alias_symbol
MGC29463,DNAJC18,alias_symbol
MGC2948,MOV10,alias_symbol
MGC29506,MZB1,alias_symbol
MGC2963,EMC6,alias_symbol
MGC29633,IGHD,alias_symbol
MGC29634,EPSTI1,alias_symbol
MGC29635,RPP25L,alias_symbol
MGC29643,LYPD1,alias_symbol
MGC29649,TTC9C,alias_symbol
MGC29667,SESN3,alias_symbol
MGC29671,SPNS3,alias_symbol
MGC29736,ATPAF2,alias_symbol
MGC29761,PIERCE1,alias_symbol
MGC29762,C2ORF15,alias_symbol
MGC29784,RPUSD3,alias_symbol
MGC29802,SLC10A4,alias_symbol
MGC29814,UBALD2,alias_symbol
MGC29816,CHMP7,alias_symbol
MGC29840,IL36RN,alias_symbol
MGC29843,ATAD2,alias_symbol
MGC29875,UTP25,alias_symbol
MGC29891,GABPB2,alias_symbol
MGC29898,PACRGL,alias_symbol
MGC29937,C15ORF40,alias_symbol
MGC29949,NEK3,alias_symbol
MGC29956,TMEM42,alias_symbol
MGC29959,TRIP6,alias_symbol
MGC30006,ZNF511,alias_symbol
MGC30022,UBTD2,alias_symbol
MGC30052,THAP6,alias_symbol
MGC30156,IQSEC3,alias_symbol
MGC3020,CLUHP3,alias_symbol
MGC30208,TMEM86B,alias_symbol
MGC3032,ZFTA,alias_symbol
MGC3035,RETREG2,alias_symbol
MGC3036,LRRC61,alias_symbol
MGC3037,NUDT9,alias_symbol
MGC3038,ARPC5L,alias_symbol
MGC3040,TMEM108,alias_symbol
MGC3067,DERL1,alias_symbol
MGC3077,GGCT,alias_symbol
MGC3088,EPS8L2,alias_symbol
MGC3090,DHTKD1,alias_symbol
MGC3101,DBNDD1,alias_symbol
MGC3102,OTUB2,alias_symbol
MGC3103,LRFN4,alias_symbol
MGC3113,RHPN1-AS1,alias_symbol
MGC3121,PRR14,alias_symbol
MGC3123,TMUB2,alias_symbol
MGC3130,HROB,alias_symbol
MGC3133,SF3B5,alias_symbol
MGC3146,GSG1,alias_symbol
MGC3162,NOC4L,alias_symbol
MGC3165,H2AC25,alias_symbol
MGC3169,TMEM38A,alias_symbol
MGC3178,TXNDC5,alias_symbol
MGC3180,SCNM1,alias_symbol
MGC3184,ST6GALNAC5,alias_symbol
MGC31930,CSF1,alias_symbol
MGC31943,PNKD,alias_symbol
MGC3195,ARMC10,alias_symbol
MGC3196,TMEM223,alias_symbol
MGC31963,GLMP,alias_symbol
MGC31967,CCDC107,alias_symbol
MGC3199,DDX50,alias_symbol
MGC3200,POLR3GL,alias_symbol
MGC32020,FAAP24,alias_symbol
MGC32043,TEX261,alias_symbol
MGC32056,IFI30,alias_symbol
MGC32065,SNX33,alias_symbol
MGC3207,MRI1,alias_symbol
MGC3210,MAGED4,alias_symbol
MGC32104,ZNF480,alias_symbol
MGC32124,CYB5D2,alias_symbol
MGC3213,FSD1,alias_symbol
MGC3222,TMEM43,alias_symbol
MGC3232,NOA1,alias_symbol
MGC3234,CHID1,alias_symbol
MGC3248,DCTN5,alias_symbol
MGC3251,STARD3NL,alias_symbol
MGC3262,YIPF2,alias_symbol
MGC3265,PCYOX1L,alias_symbol
MGC32686,CORT,alias_symbol
MGC3279,COLEC11,alias_symbol
MGC32805,SNCAIP-AS3,alias_symbol
MGC32871,CLRN3,alias_symbol
MGC32921,SPMIP6,alias_symbol
MGC3295,SLC35G2,alias_symbol
MGC32955,AGBL3,alias_symbol
MGC32995,POGLUT1,alias_symbol
MGC33094,RBMY1F,alias_symbol
MGC33124,SNAPC3,alias_symbol
MGC33144,MAGEB4,alias_symbol
MGC33147,LTC4S,alias_symbol
MGC33154,GOLGA1,alias_symbol
MGC33177,WDR20,alias_symbol
MGC33182,CSNK1A1L,alias_symbol
MGC33190,ATXN7L1,alias_symbol
MGC33196,WDR35,alias_symbol
MGC33202,POFUT4,alias_symbol
MGC33211,KATNAL2,alias_symbol
MGC33212,DYNLT2B,alias_symbol
MGC33214,TMEM161B,alias_symbol
MGC33215,CACUL1,alias_symbol
MGC3329,METTL16,alias_symbol
MGC33295,LCA5L,alias_symbol
MGC33302,MFSD8,alias_symbol
MGC33309,GOT1L1,alias_symbol
MGC33310,MCM4,alias_symbol
MGC33317,KIF6,alias_symbol
MGC33329,SUN3,alias_symbol
MGC33345,ZDHHC19,alias_symbol
MGC33365,DIPK2A,alias_symbol
MGC33367,C16ORF78,alias_symbol
MGC33369,GGN,alias_symbol
MGC33370,CATSPERE,alias_symbol
MGC33371,FAM76B,alias_symbol
MGC33382,C18ORF54,alias_symbol
MGC33397,EXOC6,alias_symbol
MGC33407,ACTL9,alias_symbol
MGC33408,LYZL1,alias_symbol
MGC33414,ZNF683,alias_symbol
MGC33417,TTLL13,alias_symbol
MGC33424,POGLUT3,alias_symbol
MGC33437,CTAGE7P,alias_symbol
MGC33442,RFX6,alias_symbol
MGC33446,HIPK1,alias_symbol
MGC33463,UHRF2,alias_symbol
MGC33486,TMEM151A,alias_symbol
MGC33510,VXN,alias_symbol
MGC33530,VSTM2A,alias_symbol
MGC33547,SPMIP5,alias_symbol
MGC33548,HIPK1,alias_symbol
MGC33556,ARMH1,alias_symbol
MGC33570,PPP2R2C,alias_symbol
MGC3358,PLEKHA8,alias_symbol
MGC33584,ZNF775,alias_symbol
MGC33600,DRC5,alias_symbol
MGC33602,SLC66A3,alias_symbol
MGC33607,CCDC110,alias_symbol
MGC33608,BOD1L2,alias_symbol
MGC33614,SPMIP6,alias_symbol
MGC33630,CFAP251,alias_symbol
MGC33637,EXD1,alias_symbol
MGC33648,SETD9,alias_symbol
MGC33653,BEND2,alias_symbol
MGC33662,GLIS3,alias_symbol
MGC33692,DENND6B,alias_symbol
MGC33727,TMEM106B,alias_symbol
MGC33822,HLF,alias_symbol
MGC33835,LHFPL5,alias_symbol
MGC33839,CLDND2,alias_symbol
MGC33843,ACSS1,alias_symbol
MGC33846,FAM181B,alias_symbol
MGC33864,ARL6IP6,alias_symbol
MGC33867,KIAA2013,alias_symbol
MGC33884,DNAJB8,alias_symbol
MGC33887,CEP112,alias_symbol
MGC33889,MAGEB18,alias_symbol
MGC33890,ZSWIM2,alias_symbol
MGC33894,NATD1,alias_symbol
MGC33901,U2AF1L4,alias_symbol
MGC33911,ZNF461,alias_symbol
MGC33926,TMEM178A,alias_symbol
MGC33947,IZUMO2,alias_symbol
MGC33948,C11ORF65,alias_symbol
MGC33951,TERB2,alias_symbol
MGC33953,SLC60A2,alias_symbol
MGC33965,AFTPH,alias_symbol
MGC33971,ENPP6,alias_symbol
MGC33974,FBXL16,alias_symbol
MGC33977,RDM1,alias_symbol
MGC33993,RNF182,alias_symbol
MGC3400,MRPL39,alias_symbol
MGC34007,NUDT9P1,alias_symbol
MGC34032,SLC44A5,alias_symbol
MGC34034,LINC01312,alias_symbol
MGC34079,ZNF417,alias_symbol
MGC34095,CAMKK1,alias_symbol
MGC34222,PMS2P5,alias_symbol
MGC34275,DPM3,alias_symbol
MGC34287,CYP2W1,alias_symbol
MGC34290,NXPE1,alias_symbol
MGC34328,CLEC1A,alias_symbol
MGC34403,SKP1,alias_symbol
MGC34546,SLC22A4,alias_symbol
MGC34554,CCL22,alias_symbol
MGC34646,CLVS1,alias_symbol
MGC34647,IL34,alias_symbol
MGC34648,FAM76A,alias_symbol
MGC34680,SLC43A2,alias_symbol
MGC34695,TYSND1,alias_symbol
MGC34705,LDLRAP1,alias_symbol
MGC34713,KIAA0825,alias_symbol
MGC34725,SLC25A41,alias_symbol
MGC34728,C3ORF22,alias_symbol
MGC34732,CCDC83,alias_symbol
MGC34741,TBC1D21,alias_symbol
MGC34749,PCSK4,alias_symbol
MGC34750,DND1,alias_symbol
MGC34760,TMEM252,alias_symbol
MGC34761,CLEC18C,alias_symbol
MGC34763,UNC5CL,alias_symbol
MGC34773,LRRC18,alias_symbol
MGC3479,MYL10,alias_symbol
MGC34799,IZUMO1,alias_symbol
MGC34805,C11ORF42,alias_symbol
MGC34821,SLC22A24,alias_symbol
MGC34824,CYP1B1-AS1,alias_symbol
MGC34827,FAM226A,alias_symbol
MGC34829,FAM171A2,alias_symbol
MGC34830,KIAA1549L,alias_symbol
MGC34831,CFAP47,alias_symbol
MGC34837,C1ORF87,alias_symbol
MGC34869,RHEBL1,alias_symbol
MGC34923,IL20RB,alias_symbol
MGC35010,TMEM26,alias_symbol
MGC35033,C12ORF54,alias_symbol
MGC35048,IQCK,alias_symbol
MGC35062,CCDC172,alias_symbol
MGC35097,KLHDC8B,alias_symbol
MGC35118,TMCO5A,alias_symbol
MGC35130,UBE2U,alias_symbol
MGC35136,CFL1P1,alias_symbol
MGC35138,LMNTD2,alias_symbol
MGC35140,LRRC43,alias_symbol
MGC35145,DHH,alias_symbol
MGC35151,FAM27E5,alias_symbol
MGC35153,SOX5,alias_symbol
MGC35154,TEX44,alias_symbol
MGC35169,TEX29,alias_symbol
MGC35179,FBXO39,alias_symbol
MGC35182,SAXO1,alias_symbol
MGC35194,CFAP107,alias_symbol
MGC35206,CIMIP4,alias_symbol
MGC35212,MEIOB,alias_symbol
MGC35222,RNF148,alias_symbol
MGC35223,LYSMD1,alias_symbol
MGC35227,IGSF11,alias_symbol
MGC35232,ZNF658,alias_symbol
MGC35261,DNAAF6,alias_symbol
MGC35274,LYSMD2,alias_symbol
MGC35285,FRMPD2,alias_symbol
MGC35304,MCM9,alias_symbol
MGC35308,PRR18,alias_symbol
MGC35334,TICAM1,alias_symbol
MGC35338,CFAP65,alias_symbol
MGC35352,VPS37D,alias_symbol
MGC35361,FAM185A,alias_symbol
MGC35366,AMDHD1,alias_symbol
MGC35392,PSTK,alias_symbol
MGC35402,ZNF321P,alias_symbol
MGC35403,PROSER2,alias_symbol
MGC35423,KRT20,alias_symbol
MGC35450,RTP1,alias_symbol
MGC35463,LINC02907,alias_symbol
MGC35468,RPP38-DT,alias_symbol
MGC35521,PELI3,alias_symbol
MGC35555,RSPO2,alias_symbol
MGC35558,KCNJ5-AS1,alias_symbol
MGC35570,NIPA1,alias_symbol
MGC35575,APBB2,alias_symbol
MGC3647,TAF9,alias_symbol
MGC3731,NOL12,alias_symbol
MGC3736,PPIE,alias_symbol
MGC3740,CDC42EP4,alias_symbol
MGC3771,ZNF205-AS1,alias_symbol
MGC3781,KRT13,alias_symbol
MGC3794,TIPRL,alias_symbol
MGC3803,CTAG2,alias_symbol
MGC3837,TRIP6,alias_symbol
MGC3844,PSMD11,alias_symbol
MGC3884,SSX2,alias_symbol
MGC3925,WTAP,alias_symbol
MGC39265,FLII,alias_symbol
MGC39320,FGFBP3,alias_symbol
MGC39325,FAM110B,alias_symbol
MGC39338,CIRBP-AS1,alias_symbol
MGC39350,CXORF38,alias_symbol
MGC3936,NMB,alias_symbol
MGC39366,MAGEC1,alias_symbol
MGC39372,SERPINB9P1,alias_symbol
MGC39436,CMTM2,alias_symbol
MGC39488,SRRM1,alias_symbol
MGC39497,GLIPR1L2,alias_symbol
MGC39518,HYCC2,alias_symbol
MGC39520,GARIN6,alias_symbol
MGC39526,BAALC-AS2,alias_symbol
MGC39558,B3GALNT2,alias_symbol
MGC39571,LINC00305,alias_symbol
MGC39581,CATSPERD,alias_symbol
MGC39606,SMIM10L2A,alias_symbol
MGC39616,MKX,alias_symbol
MGC39633,CCDC112,alias_symbol
MGC39650,PROCA1,alias_symbol
MGC39655,TMEM31,alias_symbol
MGC39662,ERICH6,alias_symbol
MGC39671,FBXO15,alias_symbol
MGC39681,LINC00301,alias_symbol
MGC39696,CSNK1G2-AS1,alias_symbol
MGC39715,SNX31,alias_symbol
MGC39724,ADIG,alias_symbol
MGC39725,IQCF1,alias_symbol
MGC39820,EIF4E3,alias_symbol
MGC39821,LINC00663,alias_symbol
MGC39827,CCDC60,alias_symbol
MGC39830,RICTOR,alias_symbol
MGC39900,TMSB15B,alias_symbol
MGC39904,AKAP17A,alias_symbol
MGC40042,MEI1,alias_symbol
MGC40051,CYP4X1,alias_symbol
MGC40053,ARMCX4,alias_symbol
MGC40084,CBARP,alias_symbol
MGC40107,TMEM256,alias_symbol
MGC40108,LENG8,alias_symbol
MGC40157,SNHG29,alias_symbol
MGC40168,ICMT-DT,alias_symbol
MGC40170,LINC00612,alias_symbol
MGC40178,TEX26,alias_symbol
MGC40179,FANCD2OS,alias_symbol
MGC40195,FBXL14,alias_symbol
MGC40204,CSGALNACT2,alias_symbol
MGC40214,NDUFAF6,alias_symbol
MGC4022,TMEM259,alias_symbol
MGC40222,LINC00518,alias_symbol
MGC4027,IFT81,alias_symbol
MGC40368,TCP11L2,alias_symbol
MGC40397,NOPCHAP1,alias_symbol
MGC40405,FAM133B,alias_symbol
MGC40411,BEST3,alias_symbol
MGC40413,PCGF3,alias_symbol
MGC40423,PIKFYVE,alias_symbol
MGC40441,GCSAM,alias_symbol
MGC40499,CNPY4,alias_symbol
MGC4054,ZNF557,alias_symbol
MGC40555,ARRDC1,alias_symbol
MGC40579,GK5,alias_symbol
MGC40597,GPBAR1,alias_symbol
MGC40611,SPIC,alias_symbol
MGC40612,NAA16,alias_symbol
MGC4083,TUBB6,alias_symbol
MGC4090,PLEKHF1,alias_symbol
MGC4093,B9D2,alias_symbol
MGC4104,PRDX2,alias_symbol
MGC4126,LRCH3,alias_symbol
MGC4147,PSMB3,alias_symbol
MGC4161,ZSCAN5A,alias_symbol
MGC4170,GNPTAB,alias_symbol
MGC4171,GDPD3,alias_symbol
MGC4172,DHRS11,alias_symbol
MGC4174,C1ORF35,alias_symbol
MGC4175,TMEM243,alias_symbol
MGC41816,ANKRD39,alias_symbol
MGC4189,RPAIN,alias_symbol
MGC41903,PCP2,alias_symbol
MGC41905,DTD1,alias_symbol
MGC41906,C19ORF18,alias_symbol
MGC41917,ZNF550,alias_symbol
MGC41930,ZPBP2,alias_symbol
MGC41939,PPIL6,alias_symbol
MGC41943,CTAGE6,alias_symbol
MGC41945,SPATA31G1,alias_symbol
MGC42090,TMEM196,alias_symbol
MGC42105,NIM1K,alias_symbol
MGC42174,DIS3L2,alias_symbol
MGC42291,FOSB,alias_symbol
MGC42367,CRACDL,alias_symbol
MGC42415,ZNF679,alias_symbol
MGC4248,PRXL2A,alias_symbol
MGC42493,ZNF678,alias_symbol
MGC4251,TMEM101,alias_symbol
MGC42530,ZDHHC23,alias_symbol
MGC42630,FAM27E3,alias_symbol
MGC42638,UBE2DNL,alias_symbol
MGC4266,CRACR2A,alias_symbol
MGC4267,ZNF526,alias_symbol
MGC4268,AMMECR1L,alias_symbol
MGC42718,LYPD4,alias_symbol
MGC4276,ISCA1,alias_symbol
MGC4289,TNIP2,alias_symbol
MGC4293,DOHH,alias_symbol
MGC4294,LINC01711,alias_symbol
MGC42951,LINC00593,alias_symbol
MGC43026,SLC9C2,alias_symbol
MGC4308,CMSS1,alias_symbol
MGC4309,C1ORF116,alias_symbol
MGC43122,LINC00471,alias_symbol
MGC4319,ENSA,alias_symbol
MGC4322,DHX37,alias_symbol
MGC43306,STKLD1,alias_symbol
MGC43321,RAG1,alias_symbol
MGC43399,PHF13,alias_symbol
MGC4342,EFHD2,alias_symbol
MGC43537,ZNF546,alias_symbol
MGC43581,FAM217A,alias_symbol
MGC4365,SLC27A3,alias_symbol
MGC4368,CYBC1,alias_symbol
MGC43690,WDR27,alias_symbol
MGC4386,TOR1B,alias_symbol
MGC43894,RPRML,alias_symbol
MGC43952,ZNF48,alias_symbol
MGC4399,SLC25A33,alias_symbol
MGC4400,ZNF577,alias_symbol
MGC4407,KEAP1,alias_symbol
MGC4415,MARVELD1,alias_symbol
MGC4423,TRIP6,alias_symbol
MGC44287,VSIG1,alias_symbol
MGC44294,SPATA8,alias_symbol
MGC44316,ZNF181,alias_symbol
MGC44450,TLK2,alias_symbol
MGC44505,PRR30,alias_symbol
MGC44593,CABCOCO1,alias_symbol
MGC44669,MBOAT1,alias_symbol
MGC4473,LINC00626,alias_symbol
MGC44848,GBGT1,alias_symbol
MGC44868,ARHGEF15,alias_symbol
MGC44880,ZGPAT,alias_symbol
MGC44903,TBC1D3C,alias_symbol
MGC44914,RASSF4,alias_symbol
MGC44947,KCNIP4,alias_symbol
MGC45027,MIF4GD,alias_symbol
MGC45036,CMC2,alias_symbol
MGC4504,CHAC1,alias_symbol
MGC4505,NEIL2,alias_symbol
MGC45269,FGF11,alias_symbol
MGC45350,FYN,alias_symbol
MGC45378,PI16,alias_symbol
MGC45380,ZFP82,alias_symbol
MGC45386,HDDC3,alias_symbol
MGC45400,TCEAL8,alias_symbol
MGC45408,ZNF561,alias_symbol
MGC45411,CERS5,alias_symbol
MGC45416,OCIAD2,alias_symbol
MGC45417,ZNF276,alias_symbol
MGC45419,PNCK,alias_symbol
MGC45428,DCLK2,alias_symbol
MGC45438,C16ORF89,alias_symbol
MGC45440,TRIM74,alias_symbol
MGC45441,CCDC24,alias_symbol
MGC45451,CALHM5,alias_symbol
MGC45474,SLC44A3,alias_symbol
MGC4549,ELOF1,alias_symbol
MGC45491,LINC03040,alias_symbol
MGC45492,NHLRC2,alias_symbol
MGC45541,C10ORF126,alias_symbol
MGC45556,ZNF616,alias_symbol
MGC45562,KRT222,alias_symbol
MGC45586,ZNF567,alias_symbol
MGC45594,PTGR3,alias_symbol
MGC4562,DIS3L,alias_symbol
MGC45714,VMA12,alias_symbol
MGC45731,ZNF697,alias_symbol
MGC45771,CILP2,alias_symbol
MGC45780,SCARA5,alias_symbol
MGC45806,RAB42,alias_symbol
MGC45819,FMNL3,alias_symbol
MGC45840,CRACR2B,alias_symbol
MGC45866,TICRR,alias_symbol
MGC45871,RFLNB,alias_symbol
MGC45873,SAMD11,alias_symbol
MGC45922,TMEM277P,alias_symbol
MGC45931,CSF3,alias_symbol
MGC4595,FCRLA,alias_symbol
MGC45962,FAM24B,alias_symbol
MGC46023,MICALL2,alias_symbol
MGC4606,PAGR1,alias_symbol
MGC4607,CCM2,alias_symbol
MGC46090,CILK1,alias_symbol
MGC46138,GNA13,alias_symbol
MGC46173,PRDX6,alias_symbol
MGC4618,TMEM175,alias_symbol
MGC46204,PKN1,alias_symbol
MGC46235,TTL,alias_symbol
MGC4631,BOK,alias_symbol
MGC46315,LNX2,alias_symbol
MGC46336,ZNF843,alias_symbol
MGC46341,DCBLD1,alias_symbol
MGC4638,INHBE,alias_symbol
MGC4639,BBLN,alias_symbol
MGC4642,EPS8L1,alias_symbol
MGC46424,PIP5KL1,alias_symbol
MGC4645,WDR25,alias_symbol
MGC46457,C6ORF141,alias_symbol
MGC46496,STPG2,alias_symbol
MGC46502,LURAP1L,alias_symbol
MGC46520,PRSS35,alias_symbol
MGC46534,ATXN7L2,alias_symbol
MGC4655,B3GNT9,alias_symbol
MGC4659,TMEM121,alias_symbol
MGC4667,GADD45GIP1,alias_symbol
MGC46680,NEGR1,alias_symbol
MGC46715,SVOPL,alias_symbol
MGC46719,LIX1L,alias_symbol
MGC46732,C10ORF67,alias_symbol
MGC46734,MBLAC2,alias_symbol
MGC4677,CYTOR,alias_symbol
MGC4701,HAUS3,alias_symbol
MGC4707,CSTPP1,alias_symbol
MGC4728,ZNF773,alias_symbol
MGC4730,DMAC1,alias_symbol
MGC4734,RNF183,alias_symbol
MGC4758,GADD45GIP1,alias_symbol
MGC4766,TEX101,alias_symbol
MGC4767,COQ5,alias_symbol
MGC47721,MTRF1,alias_symbol
MGC47799,APLF,alias_symbol
MGC47816,RIMKLA,alias_symbol
MGC47869,C12ORF60,alias_symbol
MGC47890,ANO10,alias_symbol
MGC4796,STK40,alias_symbol
MGC4809,CALML4,alias_symbol
MGC4810,MRPL38,alias_symbol
MGC4816,MCM8,alias_symbol
MGC4825,APOO,alias_symbol
MGC4832,SKA3,alias_symbol
MGC48332,MARCHF3,alias_symbol
MGC4840,LONP2,alias_symbol
MGC4856,MELTF,alias_symbol
MGC48585,TRAPPC13,alias_symbol
MGC48595,HEATR4,alias_symbol
MGC48625,ZNF677,alias_symbol
MGC48637,NBPF22P,alias_symbol
MGC48898,ZC3HAV1,alias_symbol
MGC48915,C1QTNF9,alias_symbol
MGC48935,LCN12,alias_symbol
MGC48959,ZNF70,alias_symbol
MGC48972,DCUN1D3,alias_symbol
MGC48986,CIMAP1C,alias_symbol
MGC48998,CCDC190,alias_symbol
MGC49416,MBLAC1,alias_symbol
MGC4954,ASB9,alias_symbol
MGC49942,BACC1,alias_symbol
MGC50104,POU2AF2,alias_symbol
MGC5016,PPIH,alias_symbol
MGC50273,CDRT15P3,alias_symbol
MGC5029,TRMT6,alias_symbol
MGC50337,STXBP4,alias_symbol
MGC50372,PRR14L,alias_symbol
MGC50452,PAPLN,alias_symbol
MGC50559,ETFBKMT,alias_symbol
MGC5067,TAF9,alias_symbol
MGC5070,RPS4Y1,alias_symbol
MGC50721,PDZD9,alias_symbol
MGC50722,CCDC187,alias_symbol
MGC50789,NRROS,alias_symbol
MGC50811,CATIP,alias_symbol
MGC50831,ILDR1,alias_symbol
MGC50836,ZNF620,alias_symbol
MGC50844,TSPAN33,alias_symbol
MGC50896,CNIH2,alias_symbol
MGC5097,TTC4,alias_symbol
MGC51008,NCAM2,alias_symbol
MGC51021,ZNF19,alias_symbol
MGC51025,TBC1D26,alias_symbol
MGC51029,FUNDC1,alias_symbol
MGC51082,ZNF428,alias_symbol
MGC51169,RNF11,alias_symbol
MGC5139,UNC119B,alias_symbol
MGC5140,BUD23,alias_symbol
MGC5149,FTO,alias_symbol
MGC5178,SLX1B,alias_symbol
MGC51822,DEFB1,alias_symbol
MGC51961,ZNF169,alias_symbol
MGC52000,WASH2P,alias_symbol
MGC52010,RPS19BP1,alias_symbol
MGC52019,SLC5A12,alias_symbol
MGC52022,STIMATE,alias_symbol
MGC52057,LYPD6,alias_symbol
MGC52110,COA5,alias_symbol
MGC52117,OAF,alias_symbol
MGC52123,RAB4B,alias_symbol
MGC52163,PIGZ,alias_symbol
MGC5228,PRSS30P,alias_symbol
MGC5242,CYREN,alias_symbol
MGC52423,C1ORF210,alias_symbol
MGC52424,TRAPPC5,alias_symbol
MGC5244,ABHD17A,alias_symbol
MGC52498,SHISAL2A,alias_symbol
MGC5254,ATAD2,alias_symbol
MGC5276,RFC3,alias_symbol
MGC5297,FASTKD3,alias_symbol
MGC5302,POGLUT2,alias_symbol
MGC5306,TAF1D,alias_symbol
MGC5309,MED10,alias_symbol
MGC5347,AFG2B,alias_symbol
MGC5350,ANP32E,alias_symbol
MGC5352,PGAM5,alias_symbol
MGC5356,FNDC11,alias_symbol
MGC5370,MDM2,alias_symbol
MGC5373,SEC22C,alias_symbol
MGC5384,ZNF611,alias_symbol
MGC5391,SFT2D3,alias_symbol
MGC5395,AHNAK,alias_symbol
MGC54284,GPM6B,alias_symbol
MGC54289,DRAM2,alias_symbol
MGC5457,LINC00260,alias_symbol
MGC5469,THOC3,alias_symbol
MGC5487,ELOVL6,alias_symbol
MGC5499,SLC30A5,alias_symbol
MGC5508,TMEM109,alias_symbol
MGC5509,TSLIG2,alias_symbol
MGC5528,DSCC1,alias_symbol
MGC5540,ASB8,alias_symbol
MGC5560,SHLD2,alias_symbol
MGC5576,TMEM106C,alias_symbol
MGC5585,NUP37,alias_symbol
MGC5590,SMIM2,alias_symbol
MGC5601,ACAD10,alias_symbol
MGC5627,DCTPP1,alias_symbol
MGC57125,UBA52,alias_symbol
MGC57211,XKR3,alias_symbol
MGC57297,CELF3,alias_symbol
MGC57341,TMPRSS12,alias_symbol
MGC57346,ARF2P,alias_symbol
MGC57564,PRKCG,alias_symbol
MGC57793,CABP7,alias_symbol
MGC57827,RUMY1,alias_symbol
MGC57858,SMIM29,alias_symbol
MGC59785,SIGLEC8,alias_symbol
MGC59868,CA13,alias_symbol
MGC5987,MDP1,alias_symbol
MGC59937,CYSRT1,alias_symbol
MGC60165,ZNF644,alias_symbol
MGC60291,TYW1,alias_symbol
MGC61550,ARPIN,alias_symbol
MGC61571,CMC1,alias_symbol
MGC61598,NRARP,alias_symbol
MGC61599,C9ORF85,alias_symbol
MGC61633,SPATC1,alias_symbol
MGC61716,MTERF4,alias_symbol
MGC62027,GOLT1A,alias_symbol
MGC62094,PAGE2,alias_symbol
MGC62100,ZNF790,alias_symbol
MGC64882,WDR53,alias_symbol
MGC64923,PHF20L1,alias_symbol
MGC65027,MRNIP,alias_symbol
MGC7036,RILPL2,alias_symbol
MGC70410,ZNF644,alias_symbol
MGC70651,NOP10,alias_symbol
MGC70794,EXTL1,alias_symbol
MGC70857,C8ORF82,alias_symbol
