gene,l2fc_12h_2C,q_12h_2C,l2fc_48h_2C,q_48h_2C,l2fc_disease_12h_2C,l2fc_disease_48h_2C,l2fc_12h_219,q_12h_219,l2fc_48h_219,q_48h_219,l2fc_disease_12h_219,l2fc_disease_48h_219,up_RMC2C,up_RMC219,up_both,mean_l2fc_disease_48h
OSBPL7,0.0214327288362035,0.9471672986955,1.12401939838938,9.15944204239161e-12,-0.0214327288362035,-1.12401939838938,1.16800094052523,,1.37714711582537,,-1.16800094052523,-1.37714711582537,False,False,False,-1.2505832571073752
TMEM98,-0.887190042780284,,-1.16082030002623,,0.887190042780284,1.16082030002623,-0.821138118502823,,-0.658065565777197,,0.821138118502823,0.658065565777197,False,False,False,0.9094429329017135
YBX2,-1.49276745150068,0.171614638852435,-0.138160623150204,0.919344482213886,1.49276745150068,0.138160623150204,-0.149516081942666,0.999847911406781,0.688855596901049,0.0778081424943586,0.149516081942666,-0.688855596901049,False,False,False,-0.27534748687542254
MAP3K14,-0.519737669358082,1.29863167292447e-22,-1.06064235607171,5.09892420770334e-112,0.519737669358082,1.06064235607171,-0.0769619177612453,0.999847911406781,-0.420437960351162,0.000332666637490021,0.0769619177612453,0.420437960351162,True,False,False,0.7405401582114359
SYNRG,-0.204715361885177,0.0334597132422773,0.155004578367887,0.0837179974393887,0.204715361885177,-0.155004578367887,0.108306978348695,0.999847911406781,0.25267103658497,0.0340519396395609,-0.108306978348695,-0.25267103658497,False,False,False,-0.2038378074764285
TMEM132A,1.48834074419308,2.72087686483646e-150,0.785570092773057,1.51436654936951e-50,-1.48834074419308,-0.785570092773057,-0.119944340312017,0.999847911406781,-0.382410055510684,0.0287311955665159,0.119944340312017,0.382410055510684,False,False,False,-0.2015800186311865
AP2B1,-0.0766144489888982,0.175969082867745,0.0450803186206009,0.459704276507329,0.0766144489888982,-0.0450803186206009,0.0976119490720796,0.999847911406781,0.104721339642746,0.274242620251077,-0.0976119490720796,-0.104721339642746,False,False,False,-0.07490082913167345
ZNF263,-0.0133627395473513,0.926920203961583,-0.421396060297106,1.12222511755317e-06,0.0133627395473513,0.421396060297106,-0.0337909720688958,0.999847911406781,-0.30733241372185,0.00721153965275875,0.0337909720688958,0.30733241372185,False,False,False,0.364364237009478
CX3CL1,-1.58598927483936,0.258793132239703,1.28554014957714,0.168101589725867,1.58598927483936,-1.28554014957714,1.34733619564459,0.999847911406781,2.48379305889422,,-1.34733619564459,-2.48379305889422,False,False,False,-1.8846666042356799
SPATA20,0.147363109141756,0.047862062410047,0.0426134474096617,0.648457556999575,-0.147363109141756,-0.0426134474096617,-0.107088010901274,0.999847911406781,-0.225586666577164,0.147972250014806,0.107088010901274,0.225586666577164,False,False,False,0.09148660958375116
CACNA1G,1.44457964672232,0.0155850342766153,-0.0321987732975596,0.97641678029013,-1.44457964672232,0.0321987732975596,0.430585095747319,,0.584717213344223,,-0.430585095747319,-0.584717213344223,False,False,False,-0.2762592200233317
TNFRSF12A,0.65773671624762,5.53264406553381e-25,-0.425518494444694,2.0219897094428e-12,-0.65773671624762,0.425518494444694,-0.0419300557650618,0.999847911406781,-0.927101889364845,1.44755126436106e-13,0.0419300557650618,0.927101889364845,False,True,False,0.6763101919047695
MAP3K9,1.43509223442915,7.38543926354155e-32,2.3647224580399,2.75687976378367e-110,-1.43509223442915,-2.3647224580399,0.408900859627746,0.248970175878158,0.235018004623274,0.140816666182655,-0.408900859627746,-0.235018004623274,False,False,False,-1.299870231331587
RALA,0.365272734015759,2.77014872766187e-07,0.155464689852831,0.0298325243839364,-0.365272734015759,-0.155464689852831,-0.120732049473855,0.999847911406781,-0.0814510980419892,0.65264426950008,0.120732049473855,0.0814510980419892,False,False,False,-0.03700679590542089
BAIAP2L1,-0.185843180893488,0.0477544350427836,-0.290953518387566,0.000255302300106096,0.185843180893488,0.290953518387566,-0.0676030995423129,0.999847911406781,-0.0612941162561787,0.570296184878651,0.0676030995423129,0.0612941162561787,False,False,False,0.17612381732187235
KDM7A,-0.729316462455116,5.76726947411459e-05,-0.656387584116702,3.68547943741866e-05,0.729316462455116,0.656387584116702,0.117911855457472,0.999847911406781,0.610541342894238,0.000278932366125327,-0.117911855457472,-0.610541342894238,True,False,False,0.022923120611231973
ETV1,0.395609134949473,0.639321646311449,1.07680559493938,0.0914457917856123,-0.395609134949473,-1.07680559493938,0.612063040097072,0.619065637630656,1.88473681176132,3.4377193101944e-19,-0.612063040097072,-1.88473681176132,False,False,False,-1.48077120335035
AGK,0.253292743706566,0.018607097170701,-0.30682138530506,0.00160024874442393,-0.253292743706566,0.30682138530506,-0.014402087085132,0.999847911406781,-0.133081543715647,0.264607571234894,0.014402087085132,0.133081543715647,False,False,False,0.2199514645103535
ALDH3B1,-2.31973374427399,2.35090063343676e-07,1.19311952037622,3.1601509031847e-06,2.31973374427399,-1.19311952037622,0.493299450098649,0.999847911406781,0.616134160679556,0.585101730905577,-0.493299450098649,-0.616134160679556,False,False,False,-0.9046268405278879
PHTF2,-0.0086151929370195,0.964521618299712,0.41836447079431,1.46805973522859e-05,0.0086151929370195,-0.41836447079431,0.0105499886015982,0.999847911406781,0.00971332662595833,0.975268792657353,-0.0105499886015982,-0.00971332662595833,False,False,False,-0.21403889871013415
FARP2,0.605382006187526,6.90802989125409e-17,-0.0897849481048287,0.311161067694446,-0.605382006187526,0.0897849481048287,0.0179787666076327,0.999847911406781,-0.116813671412475,0.441553478005071,-0.0179787666076327,0.116813671412475,False,False,False,0.10329930975865186
GGCT,0.533800731360964,1.55147868562431e-14,-0.280734194995445,3.14274032831119e-05,-0.533800731360964,0.280734194995445,-0.0137201596694545,0.999847911406781,-0.213108530845423,0.115558579273441,0.0137201596694545,0.213108530845423,False,False,False,0.24692136292043398
DBF4,0.519694552507325,1.67967817684394e-07,-0.556016410380447,3.59250389445212e-09,-0.519694552507325,0.556016410380447,-0.0827980683265471,0.999847911406781,-0.259231414644192,0.0689442621572163,0.0827980683265471,0.259231414644192,True,False,False,0.40762391251231955
TBXA2R,0.571920271221292,0.16680042362462,-0.266447862172473,0.59500693485017,-0.571920271221292,0.266447862172473,-3.98905336550656,,-1.6363166272053,,3.98905336550656,1.6363166272053,False,False,False,0.9513822446888865
IFRD1,-2.08849195573545,7.23034690008433e-44,-1.00440628406983,9.9935070577952e-18,2.08849195573545,1.00440628406983,0.13085603507173,0.999847911406781,-0.438561309242741,1.06885174497829e-05,-0.13085603507173,0.438561309242741,True,False,False,0.7214837966562855
COX10,0.179153505134012,0.200084332615335,-0.0918859062388569,0.560307889034571,-0.179153505134012,0.0918859062388569,0.0225831089773192,0.999847911406781,-0.0970009026644731,0.555151495537525,-0.0225831089773192,0.0970009026644731,False,False,False,0.09444340445166499
GTF2IRD1,0.0455685247242011,0.763984420308574,-0.0468435767973963,0.76767196152965,-0.0455685247242011,0.0468435767973963,0.061830897927256,0.999847911406781,0.378690962294548,0.00119939215777777,-0.061830897927256,-0.378690962294548,False,False,False,-0.16592369274857585
PAF1,0.611780565663452,3.11518696349815e-13,0.503751203770744,3.69716557209873e-11,-0.611780565663452,-0.503751203770744,-0.0145320811442076,0.999847911406781,-0.15858387433255,0.259933465727456,0.0145320811442076,0.15858387433255,False,False,False,-0.172583664719097
VPS41,-1.1597092928663,8.17206732226314e-87,-0.275443127065412,1.34897421975364e-07,1.1597092928663,0.275443127065412,0.00254275090908978,0.999847911406781,0.174943975052432,0.14678147057062,-0.00254275090908978,-0.174943975052432,False,False,False,0.05024957600649001
ARHGAP44,0.0159454170973435,0.956439971128835,-0.867481359928124,1.31434460982799e-07,-0.0159454170973435,0.867481359928124,-0.138101708353807,0.999847911406781,0.0455012686903578,0.91732779903489,0.138101708353807,-0.0455012686903578,True,False,False,0.41099004561888314
ELAC2,1.06853648331469,9.64218290688482e-76,0.015702011459261,0.872905864505642,-1.06853648331469,-0.015702011459261,-0.04472884068425,0.999847911406781,-0.33962627285873,0.000163994461051291,0.04472884068425,0.33962627285873,False,False,False,0.1619621306997345
SCIN,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.983663119178257,,0.30372409967436,,-0.983663119178257,-0.30372409967436,False,False,False,-0.533240586401486
ARSD,-1.18458282866163,3.34330167285978e-39,0.328517167870165,1.64706510104942e-05,1.18458282866163,-0.328517167870165,0.0456188983337599,0.999847911406781,0.520565771144088,7.3264353768405e-05,-0.0456188983337599,-0.520565771144088,False,False,False,-0.42454146950712646
PNPLA4,-0.6576990709019,9.29471444836949e-09,0.305921837787696,0.00227457676381157,0.6576990709019,-0.305921837787696,-0.0229745083835656,0.999847911406781,0.146220641801368,0.348251876408868,0.0229745083835656,-0.146220641801368,False,False,False,-0.226071239794532
ADIPOR2,0.0693520014086891,0.357003519632058,-0.212230508294745,0.000225800845230955,-0.0693520014086891,0.212230508294745,0.038408010366375,0.999847911406781,-0.0613713787051184,0.607324052985502,-0.038408010366375,0.0613713787051184,False,False,False,0.1368009434999317
CDKL3,1.06656897212971,0.424088996114068,0.316134133160146,0.857040933093732,-1.06656897212971,-0.316134133160146,0.150333924103131,0.999847911406781,0.232123445113902,0.696350188872001,-0.150333924103131,-0.232123445113902,False,False,False,-0.274128789137024
UPP2,-0.887190042780286,,-1.16082030002623,,0.887190042780286,1.16082030002623,0.140656723202652,,2.0048488841152,,-0.140656723202652,-2.0048488841152,False,False,False,-0.42201429204448504
MARK4,-0.124107629184131,0.178084023073404,0.248960261882724,0.000725816325021857,0.124107629184131,-0.248960261882724,-0.0905637221786164,0.999847911406781,0.106726212205511,0.437196579313462,0.0905637221786164,-0.106726212205511,False,False,False,-0.1778432370441175
PROM1,1.9657321786118,0.348837550990334,2.25820675339952,0.254433461858493,-1.9657321786118,-2.25820675339952,0.0102605681597946,0.999847911406781,0.0977743793544239,0.475238314461605,-0.0102605681597946,-0.0977743793544239,False,False,False,-1.1779905663769719
CCDC124,0.761121741010938,6.61316653822539e-30,0.00732438532999076,0.950928896704712,-0.761121741010938,-0.00732438532999076,-0.200835566873749,0.999847911406781,-0.805481711414617,0.00026947384031788,0.200835566873749,0.805481711414617,False,True,False,0.3990786630423131
PAFAH1B1,-0.00996301179299316,0.900608587421869,-0.0701788994496486,0.233428227465174,0.00996301179299316,0.0701788994496486,-0.0559586542227279,0.999847911406781,-0.0941223134746356,0.506864421117068,0.0559586542227279,0.0941223134746356,False,False,False,0.08215060646214209
NOS2,2.45736064086428,0.0761529565428801,0.807715653364691,0.675983336156756,-2.45736064086428,-0.807715653364691,-0.821138118502824,,-0.658065565777198,,0.821138118502824,0.658065565777198,False,False,False,-0.07482504379374649
DNAH9,-1.80232708434502,0.26594041218818,1.50662273657808,0.119784931024684,1.80232708434502,-1.50662273657808,0.0536387279357661,0.999847911406781,1.32425890814797,4.90568927640236e-13,-0.0536387279357661,-1.32425890814797,False,False,False,-1.415440822363025
BLTP2,0.697467824588246,1.70756903083864e-37,-0.22878848875394,1.26368073184587e-05,-0.697467824588246,0.22878848875394,0.0107601375360367,0.999847911406781,-0.165838247382799,0.0845177103889605,-0.0107601375360367,0.165838247382799,False,False,False,0.19731336806836952
GAS7,1.38944551066159,0.125693267733925,1.59970464014479,0.0500756577850171,-1.38944551066159,-1.59970464014479,2.41408275189025,,1.59557733394955,,-2.41408275189025,-1.59557733394955,False,False,False,-1.59764098704717
TRAPPC6A,-1.65298501431365,7.47540228975142e-13,0.479303507978636,0.0114355355533292,1.65298501431365,-0.479303507978636,-0.288090276031895,0.999847911406781,0.0511263539798169,0.916641685354064,0.288090276031895,-0.0511263539798169,False,False,False,-0.26521493097922644
MATK,1.53169212692878,1.28905326586541e-15,0.503784624665683,0.0129139081587389,-1.53169212692878,-0.503784624665683,0.0273824287696785,0.999847911406781,-0.591704245066276,0.0492120260799302,-0.0273824287696785,0.591704245066276,False,True,False,0.04395981020029649
CD79B,1.54337561884649,,3.44895947409163,,-1.54337561884649,-3.44895947409163,0.1406505680746,,1.26551180737765,,-0.1406505680746,-1.26551180737765,False,False,False,-2.3572356407346398
SCN4A,1.48710794699971,,-1.1608238183494,,-1.48710794699971,1.1608238183494,1.10242636243799,,3.58671582830672,,-1.10242636243799,-3.58671582830672,False,False,False,-1.21294600497866
ST7L,0.0526100656044069,0.840939394397166,-0.087960600677135,0.733815007599755,-0.0526100656044069,0.087960600677135,-0.0247440636165939,0.999847911406781,0.109673940811402,0.4941430029438,0.0247440636165939,-0.109673940811402,False,False,False,-0.010856670067133499
PAX6,-0.783260432559031,5.02612852623277e-08,-0.107231728331148,0.541193555808058,0.783260432559031,0.107231728331148,0.0203078469773311,0.999847911406781,0.386273581908007,0.00245610929864734,-0.0203078469773311,-0.386273581908007,False,False,False,-0.13952092678842948
RPUSD1,0.733831454846496,4.81639091584787e-18,0.103853961499503,0.315406945551267,-0.733831454846496,-0.103853961499503,-0.259288656802518,0.999847911406781,-0.781806468603813,0.00313509394815512,0.259288656802518,0.781806468603813,False,True,False,0.338976253552155
RHBDF1,-0.732733655711608,3.13952848039899e-10,-0.248337230162366,0.0254019565926569,0.732733655711608,0.248337230162366,-0.0366137103510955,0.999847911406781,-0.00868678769609776,0.970823612617864,0.0366137103510955,0.00868678769609776,False,False,False,0.12851200892923187
LUC7L,0.90691821483297,1.06153353011617e-22,-0.166656120028773,0.117274021302222,-0.90691821483297,0.166656120028773,-0.0471048863510311,0.999847911406781,-0.345123131137809,0.00161705965126202,0.0471048863510311,0.345123131137809,False,False,False,0.255889625583291
CACNA2D2,-0.0060366482392235,0.992177104451921,-0.53790923790311,0.269787561229556,0.0060366482392235,0.53790923790311,-0.316543447159057,0.999847911406781,-0.383759475304606,,0.316543447159057,0.383759475304606,False,False,False,0.46083435660385796
BAIAP3,-0.338706943071322,0.634820162205584,2.04100075017617,7.94241670004584e-07,0.338706943071322,-2.04100075017617,-0.276904674296839,0.999847911406781,1.31959477378811,8.53468650584426e-05,0.276904674296839,-1.31959477378811,False,False,False,-1.68029776198214
TSR3,0.500841577785994,1.30457955336206e-07,0.161775506753123,0.110416069456433,-0.500841577785994,-0.161775506753123,-0.222224609936144,0.999847911406781,-0.627033708690778,0.00175914323079138,0.222224609936144,0.627033708690778,False,True,False,0.2326291009688275
PIGQ,0.523320686390531,5.29740879571379e-08,0.15189577467631,0.14909319301179,-0.523320686390531,-0.15189577467631,-0.117029150199826,0.999847911406781,-0.40145920824581,0.128977868831254,0.117029150199826,0.40145920824581,False,False,False,0.12478171678475
CRAMP1,-0.501785958286819,0.00663246207438165,-0.49157390566394,0.00269946981585064,0.501785958286819,0.49157390566394,0.0054672620969309,0.999847911406781,-0.118935640684305,0.339282276160643,-0.0054672620969309,0.118935640684305,False,False,False,0.3052547731741225
TEAD3,-0.420033814349333,0.00579493701268681,0.483996757477831,8.9947675120448e-05,0.420033814349333,-0.483996757477831,-0.103729406221167,0.999847911406781,0.424152602776018,0.00908946034381417,0.103729406221167,-0.424152602776018,False,False,False,-0.45407468012692453
DNAJC11,0.53254510537842,2.01285730107946e-16,-0.334969862629601,5.08913019086528e-08,-0.53254510537842,0.334969862629601,0.0248450934212216,0.999847911406781,-0.410901204056207,2.97808623618489e-05,-0.0248450934212216,0.410901204056207,False,False,False,0.37293553334290397
MYLIP,0.908340205761217,0.0292894203081095,2.49640890286872,3.67703359672754e-15,-0.908340205761217,-2.49640890286872,0.00071330519866615,0.999847911406781,0.539721111492253,0.0627557064070335,-0.00071330519866615,-0.539721111492253,False,False,False,-1.5180650071804864
E2F2,1.14892363873607,7.01483213107968e-16,-0.594534409608048,6.10590040183369e-05,-1.14892363873607,0.594534409608048,0.0411944123412451,0.999847911406781,-0.146980681826609,0.262517625045673,-0.0411944123412451,0.146980681826609,True,False,False,0.37075754571732855
PSMB1,0.0768543878547937,0.292997413678968,-0.00856838866478349,0.935013192811878,-0.0768543878547937,0.00856838866478349,-0.0399460075424121,0.999847911406781,-0.149055866412459,0.40600553269733,0.0399460075424121,0.149055866412459,False,False,False,0.07881212753862124
SYN1,-0.955422115311008,,-0.752486652549321,,0.955422115311008,0.752486652549321,-0.135132779711386,0.999847911406781,-0.357773642016282,0.136357443534305,0.135132779711386,0.357773642016282,False,False,False,0.5551301472828015
JARID2,0.478488897152389,4.17424167477669e-06,0.456427714671277,1.08575519218601e-06,-0.478488897152389,-0.456427714671277,0.124422962818324,0.999847911406781,0.376028819684877,0.00422882045101512,-0.124422962818324,-0.376028819684877,False,False,False,-0.41622826717807704
